EXAMPLE_ID,FAMILY,CUT,TRUTH,naive_top1,naive_correct,trigram_top1,trigram_correct,raw_lstm_top1,raw_lstm_correct,gpt_top1,gpt_correct,dual_ensemble_top1,dual_ensemble_correct,ensemble3_top1,ensemble3_correct,ensemble_plain_top1,ensemble_plain_correct,trigram_top5,raw_lstm_top5,dual_ensemble_top5,ensemble3_top5,ensemble_plain_top5
val_0013_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|METAL PATTERN INSPECTION|STRIP RESIST|P BODY WINDOW INSPECTION|INSPECT PATTERN LEVEL 1,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0014_f60,ic,60,MEASURE VIA CD,DEVELOP PHOTORESIST,0,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE VIA CD|DEPOSIT BARRIER METAL|MEASURE SURFACE UNIFORMITY|IMPLANT SOURCE REGION|DEPOSIT TUNGSTEN SEED,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|SOFT BAKE|MEASURE CD LEVEL 2,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION
val_0014_f80,ic,80,DEVELOP PHOTORESIST,DEVELOP PHOTORESIST,1,DEVELOP PAD WINDOW,0,DEVELOP PAD WINDOW,0,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|POST EXPOSE BAKE,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|PASSIVATION ETCH,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|RAPID THERMAL ANNEAL|BACKSIDE ANNEAL,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|PASSIVATION ETCH
val_0015_f60,igbt,60,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST,0,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST|DEVELOP PHOTORESIST|SOFT BAKE|STRIP RESIST|STRIP PHOTORESIST,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE FILM THICKNESS|MEASURE PLANARITY,SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY|MEASURE POLY THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE METAL THICKNESS|MEASURE POLY THICKNESS|MEASURE DIELECTRIC THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE METAL THICKNESS|MEASURE POLY THICKNESS|MEASURE PLANARITY|SOFT BAKE
val_0015_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS
val_0016_f60,igbt,60,CMP DIELECTRIC,DEVELOP PHOTORESIST,0,CMP INTERLAYER DIELECTRIC,0,CMP INTERLAYER DIELECTRIC,0,CMP DIELECTRIC,1,CMP INTERLAYER DIELECTRIC,0,CMP INTERLAYER DIELECTRIC,0,CMP INTERLAYER DIELECTRIC,0,CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC|MEASURE SURFACE PLANARITY|MEASURE PLANARITY|MEASURE FILM THICKNESS,CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC|MEASURE SURFACE PLANARITY|MEASURE PLANARITY|MEASURE FILM THICKNESS,CMP INTERLAYER DIELECTRIC|MEASURE PLANARITY|ALIGN MASK LEVEL 5|LOT IDENTIFICATION|EPITAXIAL LAYER PREP,CMP INTERLAYER DIELECTRIC|MEASURE PLANARITY|MEASURE DIELECTRIC THICKNESS|SPIN COAT PHOTORESIST|DENSIFY DIELECTRIC
val_0016_f80,igbt,80,CLEAN AFTER METAL ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH,1,CLEAN AFTER METAL ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER METAL ETCH|STRIP RESIST|MEASURE LINE WIDTH|STRIP PHOTORESIST|DEPOSIT PASSIVATION,CLEAN AFTER METAL ETCH|STRIP RESIST|MEASURE LINE WIDTH|STRIP PHOTORESIST|DEPOSIT PASSIVATION LAYER,CLEAN AFTER METAL ETCH|CLEAN AFTER POLY ETCH|CLEAN PAD OPENING|CLEAN AFTER VIA ETCH|MEASURE LINE WIDTH,CLEAN AFTER METAL ETCH|MEASURE LINE WIDTH|STRIP RESIST|CLEAN AFTER POLY ETCH|CLEAN AFTER VIA ETCH
val_0017_f60,ic,60,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|CLEAN AFTER VIA ETCH|VIA ETCH|ETCH WET BACKSIDE|PASSIVATION ETCH,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|DEPOSIT BARRIER METAL
val_0017_f80,ic,80,OPEN PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|METAL ETCH DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PAD WINDOW
val_0018_f60,ic,60,VIA ETCH,DEVELOP PHOTORESIST,0,HARD BAKE,0,HARD BAKE,0,DIELECTRIC ETCH VIA,0,VIA ETCH,1,VIA ETCH,1,VIA ETCH,1,HARD BAKE|VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|DEVELOP PHOTORESIST,HARD BAKE|VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|FIELD OXIDE ETCH,VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|HARD BAKE|FIELD OXIDE ETCH,VIA ETCH|HARD BAKE|FIELD OXIDE ETCH|POLYSILICON ETCH DRY|OXIDE ETCH,VIA ETCH|HARD BAKE|FIELD OXIDE ETCH|VIA OPENING INSPECTION|VIA INSPECTION
val_0018_f80,ic,80,OPEN PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|METAL ETCH DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PAD WINDOW
val_0019_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|DEPOSIT BARRIER METAL|MEASURE VIA CD|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER POLY ETCH|CLEAN PAD OPENING|CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER FIELD ETCH
val_0019_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,1,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|METAL PATTERN INSPECTION|PATTERN INSPECTION LEVEL 1,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0020_f60,mosfet,60,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|CLEAN AFTER VIA ETCH|VIA ETCH|ETCH WET BACKSIDE|EXPOSE LITHO LEVEL 3,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|DEPOSIT BARRIER METAL
val_0020_f80,mosfet,80,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP RESIST,0,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|METAL ETCH,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0021_f60,igbt,60,MEASURE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE PLANARITY,1,MEASURE PLANARITY,1,MEASURE SURFACE PLANARITY,0,MEASURE PLANARITY,1,MEASURE PLANARITY,1,MEASURE PLANARITY,1,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC,MEASURE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|CURE PASSIVATION|METAL PATTERN INSPECTION,MEASURE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0021_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|SPIN COAT PHOTORESIST|MEASURE PASSIVATION QUALITY,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS
val_0022_f60,igbt,60,SOFT BAKE,DEVELOP PHOTORESIST,0,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|STRIP RESIST|STRIP PHOTORESIST,SOFT BAKE|SPIN COAT PHOTORESIST|ALIGN MASK LEVEL 5|HF DIP|MEASURE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|BREAKDOWN VOLTAGE TEST|MEASURE VIA CD,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|ALIGN MASK LEVEL 3
val_0022_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS
val_0023_f60,ic,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|DEPOSIT BARRIER METAL|MEASURE VIA CD|CLEAN AFTER POLY ETCH|STRIP RESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER ETCH|CLEAN PAD OPENING|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|STRIP RESIST|DEPOSIT BARRIER METAL
val_0023_f80,ic,80,DEVELOP PHOTORESIST,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PAD WINDOW,0,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|PASSIVATION ETCH,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|RAPID THERMAL ANNEAL|BACKSIDE ANNEAL,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|PASSIVATION ETCH
val_0024_f60,igbt,60,MEASURE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY,0,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|SPIN COAT PHOTORESIST|CURE PASSIVATION,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0024_f80,igbt,80,DEPOSIT PASSIVATION,DEVELOP PHOTORESIST,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|THERMAL OXIDATION,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY
val_0025_f60,igbt,60,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST,0,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST|DEVELOP PHOTORESIST|SOFT BAKE|STRIP RESIST|STRIP PHOTORESIST,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE PLANARITY|MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY|MEASURE POLY THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE DIELECTRIC THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|SOFT BAKE|MEASURE PLANARITY
val_0025_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION
val_0026_f60,ic,60,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|ETCH WET BACKSIDE|HARD BAKE,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|FIELD OXIDE ETCH
val_0026_f80,ic,80,DEVELOP PHOTORESIST,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|PASSIVATION ETCH,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|RAPID THERMAL ANNEAL|BACKSIDE ANNEAL,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|PASSIVATION ETCH
